"LOAN","MORTDUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC","BAD"
-0.112556218322507,-0.772788537143143,"DebtCon","missing_value",-0.53889407910378,0,0,-0.888633906123377,2,-1.21960141759521,-0.630999715855131,0
-0.112556218322507,-0.0574498344368675,"HomeImp","ProfExe",-0.53889407910378,0,0,-0.80364277225392,0,-0.825337080900514,-1.03413400117644,0
-0.112556218322507,-0.24659019427737,"DebtCon","ProfExe",-0.674731963674393,0,0,-0.618461243323938,2,-0.0368084075111188,0.522874968830505,0
-0.112556218322507,-0.52652072023155,"DebtCon","Mgr",2.44953938144971,1,0,1.18151019038877,1,-0.431072744205816,0.421279724044409,0
-0.112556218322507,0.775275845706874,"HomeImp","ProfExe",0.411971112890511,0,0,-0.590015574077612,4,-0.0368084075111188,0.368301753612241,0
-0.112556218322507,-0.50459312483047,"DebtCon","Other",2.4129655530667e-16,0,0,-1.17631984012052,0,-0.628204912553165,0.979729866182307,0
-0.112556218322507,-1.39128942117293,"HomeImp","Other",0.00445745917867192,0,0,-1.09435486198637,1,-0.923903165074188,-0.607452721776077,0
-0.112556218322507,1.13660446829442,"DebtCon","Office",-0.674731963674393,0,0,-0.514189740408263,0,-0.0368084075111188,-1.06034331169678,0
-0.112556218322507,-0.535770479181183,"DebtCon","Mgr",-0.53889407910378,0,0,-0.531514227389472,0,-1.21960141759521,-0.599305520326862,0
-0.112556218322507,-0.726532508642275,"DebtCon","missing_value",-0.53889407910378,1,0,-0.989737347375879,1,-1.21960141759521,-0.714284841655329,0
-0.112556218322507,0.270874213613991,"DebtCon","Other",0.547808997461124,0,0,-1.15044768826803,1,-1.21960141759521,-0.0559963351980495,0
-0.112556218322507,0.421873993513179,"DebtCon","ProfExe",0.00445745917867192,0,0,0.174444255886963,1,1.34311677092032,1.08426411284665,0
-0.112556218322507,0.270874213613991,"missing_value","Other",2.4129655530667e-16,0,0,0.217220682304741,1,-1.12103533342154,-0.316329756154843,0
-0.101042391036481,-0.118755780003538,"DebtCon","Other",-1.09582940584329,1,0,-0.609692348535478,3,0.456022013357253,-2.7902037664624e-15,1
-0.101042391036481,-4.01848006704707,"DebtCon","Sales",-0.946407732815619,0,0,1.68977498800906,0,-1.61386575428991,0.823387964515512,0
-0.101042391036481,-0.546046970523012,"DebtCon","missing_value",-0.674731963674393,1,0,-0.870185026255741,2,-1.21960141759521,-0.862238707514359,0
-0.101042391036481,-0.0766930514574953,"HomeImp","ProfExe",-0.53889407910378,0,0,-0.700735225119508,0,-0.923903165074188,-0.830684477676921,0
-0.101042391036481,0.532535413717691,"HomeImp","Other",1.63451207402603,0,0,-0.37319144212505,4,0.258889845009904,-0.785497233333796,0
-0.101042391036481,-0.440084220982513,"DebtCon","ProfExe",1.49867418945541,0,0,0.201017964794746,0,-0.529638828379491,-1.51559180569878,0
-0.101042391036481,1.25888071435803,"DebtCon","Mgr",0.276133228319898,0,0,0.880089882000186,0,-0.0368084075111188,-0.673779897424457,0
-0.101042391036481,0.799522545762399,"HomeImp","Office",-0.810569848245006,0,0,-0.497534622282455,0,0.0617576766625556,0.325140799612468,0
-0.101042391036481,0.498864362724993,"DebtCon","ProfExe",0.683646882031737,0,0,1.36463037158079,0,-0.332506660032142,-0.56973316683757,0
-0.101042391036481,-0.374799325526752,"DebtCon","Mgr",2.44953938144971,0,0,1.01010985389476,1,-0.529638828379491,0.594041865186673,0
-0.101042391036481,0.166690415524807,"DebtCon","Other",0.276133228319898,0,0,-1.03514853607234,2,-1.02246924924786,-0.37273428433492,0
-0.101042391036481,0.270874213613991,"missing_value","missing_value",-1.08224561738623,0,0,-3.01273908620929e-15,0,-2.10669617515828,-3.96266840230721,0
-0.101042391036481,0.836472221409606,"HomeImp","ProfExe",-0.810569848245006,0,0,-0.488770293560303,2,1.0474185183993,3.65566462923182,1
-0.101042391036481,-0.448642984305583,"DebtCon","ProfExe",1.09116053574358,0,0,-0.0601944512587818,0,0.16032376083623,1.03418815416235,0
-0.101042391036481,-1.82295093147697,"DebtCon","Mgr",-0.131380425391941,0,0,-0.976359953956308,0,-1.12103533342154,-1.59965884394954,0
-0.101042391036481,1.32338969054093,"DebtCon","Mgr",0.411971112890511,0,0,0.95108037605846,0,-0.0368084075111188,-0.841556862806734,0
-0.101042391036481,0.693684113885967,"DebtCon","Other",-1.08224561738623,1,0,-1.04705250906675,1,0.456022013357253,0.677718010172851,1
-0.101042391036481,-0.934108841987745,"DebtCon","ProfExe",-0.403056194533167,0,0,1.12888299048629,0,-0.628204912553165,-1.72485575770213,0
-0.101042391036481,-0.67218741624915,"DebtCon","ProfExe",-1.08224561738623,0,0,1.13698220065316,1,1.24455068674665,0.57820839651581,0
-0.101042391036481,-0.562460265390262,"DebtCon","Other",2.4129655530667e-16,0,0,-0.645730691274294,1,-0.332506660032142,0.735311783355188,0
-0.101042391036481,0.586599446813254,"HomeImp","Mgr",-0.946407732815619,0,2,-0.102390274337426,0,0.357455929183579,0.941792339865265,0
-0.101042391036481,-0.700041925602654,"DebtCon","Other",2.4129655530667e-16,0,0,-0.937733630883998,0,-0.628204912553165,0.93461610849329,0
-0.101042391036481,-3.31464972004746,"HomeImp","Other",0.547808997461124,0,1,1.06771081807573,0,0.0617576766625556,-0.628607207997933,0
-0.101042391036481,0.0636709185141923,"DebtCon","Office",-1.08224561738623,0,0,-0.323881347001146,4,-0.135374491684793,-2.7902037664624e-15,0
-0.101042391036481,0.796003186456616,"HomeImp","Office",-0.946407732815619,0,0,-0.279280516682869,0,0.0617576766625556,0.364299792410975,0
-0.101042391036481,0.270874213613991,"missing_value","Other",2.4129655530667e-16,0,0,0.12513020184883,0,-1.21960141759521,-0.0212718867959411,0
-0.101042391036481,0.348082559159671,"DebtCon","ProfExe",0.140295343749285,1,1,1.8398177264814,1,1.93451327596237,0.526204957956247,0
-0.101042391036481,0.210274558484545,"DebtCon","Other",-1.08224561738623,0,0,0.746143079770573,2,0.456022013357253,-0.229388008323617,0
-0.101042391036481,-3.15174367262476,"DebtCon","Sales",-1.21808350195685,0,0,1.52960260809847,0,-1.61386575428991,0.497577101599294,0
-0.101042391036481,0.0395487246023593,"DebtCon","Office",-0.946407732815619,0,0,-0.0644011292352572,0,0.258889845009904,-1.19126606667949,0
-0.101042391036481,-0.250062135379068,"HomeImp","Office",-0.946407732815619,0,3,-0.285789729585896,1,0.258889845009904,0.391653810503993,0
-0.089604059849479,0.0709941983038283,"DebtCon","Office",-1.08224561738623,0,0,-0.343120181662829,4,-0.233940575858468,-0.340964342766641,0
-0.089604059849479,-1.66662008815788,"missing_value","Office",-1.08224561738623,0,0,0.360912501902451,0,-0.529638828379491,0.846860588003665,0
-0.089604059849479,-1.66502405067034,"HomeImp","Self",-0.131380425391941,0,0,1.43524248375185,0,0.554588097530928,-0.810423323791634,0
-0.089604059849479,-0.123178477476265,"DebtCon","Other",-1.21808350195685,0,0,-0.810381636573809,4,-1.02246924924786,0.636632758098899,0
-0.089604059849479,-2.31680369463077,"DebtCon","ProfExe",-1.08224561738623,0,0,1.43720515908895,0,-0.529638828379491,-1.95689397011375,0
-0.089604059849479,0.455798020537592,"DebtCon","ProfExe",-0.131380425391941,1,2,2.05911066540258,1,2.03307936013604,0.563301671892808,0
-0.089604059849479,0.270874213613991,"DebtCon","Office",2.58537726602032,0,0,1.72388909514528,0,-0.628204912553165,-2.4381815341428,0
-0.089604059849479,-0.00955628473720135,"missing_value","ProfExe",0.00445745917867192,0,0,-3.01273908620929e-15,0,-0.628204912553165,-1.11985751119271,0
-0.089604059849479,0.444187794830543,"DebtCon","ProfExe",-1.08224561738623,0,0,1.19626016375205,1,-0.0368084075111188,0.712904720213013,0
-0.089604059849479,-0.751500389968143,"DebtCon","Other",2.4129655530667e-16,0,0,-1.24699564096649,0,-0.628204912553165,1.02891419403964,0
-0.089604059849479,0.386893551418394,"DebtCon","Other",-0.53889407910378,2,0,-1.21812910039996,0,-0.135374491684793,-1.44770288612471,0
-0.089604059849479,0.425847100072937,"HomeImp","ProfExe",-0.7426509059597,0,0,-0.6579818446871,1,0.357455929183579,-2.7902037664624e-15,0
-0.089604059849479,0.769295066984505,"DebtCon","Other",-1.08224561738623,0,0,-0.586136496754199,2,-0.0368084075111188,-2.7902037664624e-15,0
-0.089604059849479,-0.631711993807584,"DebtCon","Other",-0.267218309962554,0,0,-0.992867537554134,3,-0.628204912553165,-2.7902037664624e-15,0
-0.089604059849479,-1.71630424877356,"HomeImp","Mgr",1.49867418945541,0,1,0.034952795172929,4,0.948852434225625,-2.7902037664624e-15,1
-0.089604059849479,0.69963900620219,"HomeImp","Other",-0.53889407910378,0,1,0.536299840623742,0,0.258889845009904,-2.7902037664624e-15,1
-0.089604059849479,0.774217388328873,"DebtCon","Other",-1.21808350195685,0,0,-0.465894420425626,1,-0.0368084075111188,0.87764850773232,0
-0.089604059849479,1.13820413229864,"DebtCon","Mgr",2.4129655530667e-16,0,0,0.396370485929655,0,-0.233940575858468,0.304705003220793,0
-0.089604059849479,0.553259821130069,"HomeImp","Other",1.22699842031419,0,0,-0.61323136015574,3,0.16032376083623,-0.757979447133478,0
-0.089604059849479,-0.0891366291426663,"DebtCon","ProfExe",-0.131380425391941,0,0,0.169285771683307,0,-0.233940575858468,-1.76375341582446,0
-0.089604059849479,0.902563701677497,"DebtCon","ProfExe",-1.21808350195685,0,0,-0.632353953873417,0,0.850286350051951,0.48783287192318,0
-0.089604059849479,-0.220993839371771,"DebtCon","ProfExe",-0.403056194533167,0,0,-0.534596513657313,2,0.0617576766625556,0.147024076583856,0
-0.089604059849479,-0.241008989386737,"HomeImp","Other",-1.21808350195685,0,2,-1.72172845029076,1,-1.12103533342154,0.803999844751703,0
-0.089604059849479,0.270874213613991,"DebtCon","Office",-1.08224561738623,0,0,-1.15431183691726,1,-1.21960141759521,0.660409288167143,0
-0.089604059849479,0.492960125277689,"HomeImp","Office",2.4129655530667e-16,0,0,0.0578696440651182,0,0.357455929183579,1.18518930867278,0
-0.089604059849479,-1.01614700375628,"DebtCon","Other",-0.674731963674393,0,0,-0.671972022755611,1,-0.529638828379491,0.864876534316736,0
-0.089604059849479,-1.52979297572559,"missing_value","Office",-0.946407732815619,0,0,0.333666211709981,0,-0.628204912553165,0.413673304994443,0
-0.089604059849479,0.363250265781206,"HomeImp","Other",-0.403056194533167,1,0,-1.14867179312155,0,-0.135374491684793,-1.49996386051348,1
-0.089604059849479,0.336346884532043,"DebtCon","ProfExe",-1.21808350195685,0,0,1.14589678838489,2,-0.0368084075111188,0.691402284504385,0
-0.089604059849479,-0.375026076936062,"DebtCon","Other",-0.674731963674393,0,0,-1.43340811461617,6,0.0617576766625556,1.17375383721806,1
-0.0782402411525492,0.815141394249961,"DebtCon","Office",-0.674731963674393,0,0,1.01235989778566,1,1.24455068674665,-0.944030734483063,0
-0.0782402411525492,-1.06434438182836,"HomeImp","Other",0.00445745917867192,0,0,-1.01595452349721,1,-1.02246924924786,-0.334217440791364,0
-0.0782402411525492,0.766883785354081,"HomeImp","ProfExe",0.140295343749285,0,0,-0.0557782302005385,2,0.948852434225625,-0.771878788012311,0
-0.0782402411525492,-0.412588351735972,"DebtCon","ProfExe",1.09116053574358,0,0,0.269877890949032,0,-0.628204912553165,-1.4139928679601,0
-0.0782402411525492,-1.02867000597128,"DebtCon","ProfExe",-0.267218309962554,0,0,0.902132633182414,1,-0.529638828379491,-1.39431506994872,0
-0.0782402411525492,-2.92122667139022,"DebtCon","ProfExe",-0.674731963674393,0,0,1.53978018816846,0,-0.529638828379491,-2.14161885316813,0
-0.0782402411525492,-0.343557529916619,"DebtCon","Mgr",2.17786361230848,0,0,1.2130151604561,0,-0.529638828379491,0.541304886449357,0
-0.0782402411525492,1.69458019215096,"DebtCon","Mgr",-0.946407732815619,0,2,0.19317342271267,1,2.72304194935176,0.321327287897742,1
-0.0782402411525492,-0.0773922908832291,"DebtCon","Office",-0.946407732815619,0,0,-0.242964907906193,0,0.357455929183579,-1.17439532586528,0
-0.0782402411525492,0.0251816128617326,"DebtCon","ProfExe",-0.810569848245006,0,0,-1.10833797980076,0,0.653154181704602,0.445063048894078,1
-0.0782402411525492,-1.41431135274164,"missing_value","Office",-1.08224561738623,0,0,0.369641898003086,0,-0.628204912553165,0.859577456278548,0
-0.0782402411525492,0.823085661268461,"DebtCon","Office",-0.53889407910378,0,0,1.00264664571925,0,1.24455068674665,-0.523480910992977,0
-0.0782402411525492,-0.116411181752643,"DebtCon","ProfExe",0.140295343749285,0,0,0.137941534499482,0,-0.233940575858468,-1.64904548010815,0
-0.0782402411525492,0.270874213613991,"HomeImp","Other",-1.21808350195685,0,0,1.70684988484045,1,-1.21960141759521,-0.809318842084205,0
-0.0782402411525492,-0.94702240963347,"DebtCon","ProfExe",-0.403056194533167,0,0,0.876558577383509,1,-0.529638828379491,-1.47145949613474,0
-0.0782402411525492,0.919004595347572,"DebtCon","missing_value",0.955322651172963,0,0,-0.000773579989417677,1,-0.332506660032142,-2.7902037664624e-15,0
-0.0782402411525492,-0.430128540816435,"DebtCon","Mgr",-0.810569848245006,0,0,-0.538640295498627,1,-1.31816750176889,-0.790669622403945,0
-0.0782402411525492,0.270874213613991,"DebtCon","Office",-0.946407732815619,0,0,-1.15840419025361,2,-1.21960141759521,0.623244448267642,0
-0.0782402411525492,0.266802899670614,"DebtCon","Other",-0.946407732815619,1,0,0.585799040476836,3,0.456022013357253,-0.393207605826564,0
-0.0782402411525492,-1.13712696748892,"HomeImp","Other",0.140295343749285,0,0,-0.669316215537607,0,-1.12103533342154,-2.06966616449015,0
-0.0782402411525492,-1.24686511889506,"DebtCon","Mgr",0.683646882031737,1,0,-0.84133790675877,1,-0.431072744205816,-1.21579962309861,0
-0.0782402411525492,0.784770604525921,"DebtCon","Office",-0.810569848245006,0,0,-0.872506130260252,3,-0.628204912553165,-0.16532913059282,0
-0.0782402411525492,-3.32279753971305,"DebtCon","ProfExe",-0.674731963674393,0,0,1.59645040493597,0,-0.529638828379491,-2.04989345381461,0
-0.0782402411525492,-0.735718000980621,"DebtCon","Other",-0.267218309962554,1,0,-0.701679256737808,1,-0.628204912553165,0.77836064571364,0
-0.0782402411525492,-0.35250842343366,"DebtCon","Other",-0.810569848245006,0,0,-0.128194657959476,0,-0.72677099672684,0.471008846638404,0
-0.0669499704349752,-0.11894901767371,"DebtCon","Other",0.140295343749285,0,0,-0.0772558753207416,0,-0.529638828379491,-0.238234101539334,1
-0.0669499704349752,-0.169058869344733,"DebtCon","Other",-0.946407732815619,0,0,1.12939943840309,4,2.03307936013604,0.756810619177882,0
-0.0669499704349752,1.49083450488993,"DebtCon","ProfExe",-0.131380425391941,0,0,0.189079038426118,4,0.456022013357253,0.887057806911366,0
-0.0669499704349752,-0.0828352714527971,"DebtCon","Other",-1.08224561738623,0,0,-0.620927824500115,3,-1.02246924924786,0.253801018151867,0
-0.0669499704349752,1.14600317873719,"DebtCon","Mgr",2.4129655530667e-16,0,0,0.5855128294576,0,-0.233940575858468,0.726100244646832,0
-0.0669499704349752,-0.853665849263069,"DebtCon","ProfExe",-0.403056194533167,0,0,0.956655452214285,0,-0.529638828379491,-1.26490052528145,0
-0.0669499704349752,0.287668185010109,"DebtCon","ProfExe",0.00445745917867192,0,1,1.87807174265001,1,2.03307936013604,0.459719703962829,0
-0.0669499704349752,-1.4376691598623,"missing_value","Office",-0.810569848245006,0,0,0.423536004401939,0,-0.529638828379491,0.656127990765705,0
-0.0669499704349752,0.649694841027359,"DebtCon","Sales",0.547808997461124,0,1,-0.551345631174096,0,-0.332506660032142,-0.0876382997873242,0
-0.0669499704349752,0.56551290018,"DebtCon","ProfExe",-1.21808350195685,0,2,-0.276798138363592,0,1.24455068674665,-0.252449158906936,0
-0.0669499704349752,0.379711802735444,"DebtCon","Mgr",1.3628363048848,0,0,0.760565370270875,10,0.16032376083623,0.311120032939674,0
-0.0669499704349752,0.731538313659178,"DebtCon","Other",0.547808997461124,0,0,-0.0245379098924052,0,0.456022013357253,-0.080104572987142,0
-0.0669499704349752,0.21429268528587,"DebtCon","Mgr",1.3628363048848,0,0,0.693354350561238,11,0.258889845009904,0.262235287139433,0
-0.0669499704349752,0.714405445326415,"DebtCon","Office",-1.21808350195685,0,3,0.884232325995556,1,0.850286350051951,0.919513920876069,0
-0.0669499704349752,-0.292015914732411,"DebtCon","Office",2.85705303516154,0,0,0.370231085565726,0,0.0617576766625556,-2.7902037664624e-15,0
-0.0669499704349752,-1.37571980043452,"DebtCon","Mgr",1.63451207402603,1,2,0.417342789128283,0,-0.233940575858468,-2.7902037664624e-15,1
-0.0669499704349752,-0.758276910992289,"DebtCon","Other",-0.131380425391941,7,4,-0.986193379545513,2,3.11730628604646,-2.7902037664624e-15,1
-0.0669499704349752,-1.26935994779142,"HomeImp","Other",0.00445745917867192,0,0,-0.695149980726923,1,-1.21960141759521,-2.06547885118075,0
-0.0669499704349752,-1.41871946258323,"missing_value","Office",-1.21808350195685,0,0,0.397233335367052,0,-0.529638828379491,0.501655283729167,0
-0.0669499704349752,-0.460695807060433,"DebtCon","ProfExe",-0.267218309962554,0,0,-0.323472337324328,2,-0.923903165074188,-0.501461100520975,0
-0.0669499704349752,-0.485528290101816,"DebtCon","Mgr",2.44953938144971,0,0,1.39973657663977,0,-0.529638828379491,0.699596571655292,0
-0.0669499704349752,-1.76056014848126,"HomeImp","Self",-0.403056194533167,0,0,1.32386052165886,0,0.456022013357253,-1.09947193413916,0
-0.0669499704349752,0.436693309010803,"DebtCon","Sales",-0.810569848245006,0,0,-2.00912373234989,1,1.34311677092032,3.49271575436807,1
-0.0669499704349752,0.998465922107309,"DebtCon","missing_value",1.09116053574358,0,0,-0.176091638830593,1,-0.332506660032142,0.472312155090641,0
-0.0669499704349752,-2.01649609849247,"missing_value","Office",-1.08224561738623,0,0,0.288129556749944,0,-0.529638828379491,0.876696132135343,0
-0.0669499704349752,0.695096049135672,"DebtCon","Office",0.411971112890511,0,0,0.549465885063947,0,-0.923903165074188,0.903912268130878,0
-0.0557323017930248,0.270874213613991,"missing_value","missing_value",0.00445745917867192,0,0,-1.00043659952059,0,-0.628204912553165,-1.000032301495,0
-0.0557323017930248,0.469600946517225,"HomeImp","ProfExe",-0.810569848245006,0,0,-0.612057933172687,1,0.258889845009904,0.661285846386103,0
-0.0557323017930248,0.794022092978444,"DebtCon","Office",-0.810569848245006,0,1,1.07931080058865,0,1.14598460257297,-0.566526903600168,0
-0.0557323017930248,-0.38379680188302,"DebtCon","Other",-0.674731963674393,0,0,0.070911839021192,0,-0.72677099672684,0.269461006536805,0
-0.0557323017930248,0.798837966952399,"DebtCon","Other",0.276133228319898,0,0,1.26976386473284,2,-0.233940575858468,-0.288313668355974,0
-0.0557323017930248,0.823192953864509,"DebtCon","Other",-1.08224561738623,0,0,1.1914249949209,0,2.42734369683074,0.951967551492799,0
-0.0557323017930248,-1.3077616055461,"HomeImp","Other",0.140295343749285,0,0,-1.05182436159389,1,-0.923903165074188,-0.561247278323532,0
-0.0557323017930248,0.307672971566976,"DebtCon","ProfExe",-1.21808350195685,0,0,1.1665805601951,2,-0.0368084075111188,0.804451364195048,0
-0.0557323017930248,0.00399999121239483,"HomeImp","ProfExe",0.00445745917867192,0,0,0.958594414464299,0,-1.02246924924786,0.133039062425208,0
-0.0557323017930248,0.329163805770204,"DebtCon","Other",-1.21808350195685,1,0,-0.261721958029212,1,-0.332506660032142,0.0363093682025817,0
-0.0557323017930248,0.572393399884875,"HomeImp","ProfExe",-0.946407732815619,0,0,-0.815060700892983,1,0.357455929183579,0.687240342131312,0
-0.0557323017930248,0.846035059088273,"DebtCon","Other",-1.21808350195685,0,0,-0.696066183108591,2,-0.0368084075111188,0.697974972786681,0
-0.0557323017930248,-0.0987853440361004,"HomeImp","ProfExe",-0.403056194533167,0,0,-0.607773339740833,0,-0.825337080900514,-0.716998565310718,0
-0.0557323017930248,0.274659282050064,"DebtCon","Mgr",0.276133228319898,0,3,-0.850883059673479,0,0.258889845009904,-0.820256419156043,1
-0.0557323017930248,0.0262913641119317,"DebtCon","Sales",-1.19091592504272,3,0,-0.884118021787378,2,-0.135374491684793,-2.7902037664624e-15,1
-0.0557323017930248,0.633540152305435,"DebtCon","Other",0.547808997461124,0,0,-0.034125538365709,0,0.456022013357253,0.337941914276156,0
-0.0557323017930248,0.137227537925217,"HomeImp","ProfExe",-0.267218309962554,0,0,0.986484469950193,1,-0.923903165074188,0.421558523966029,0
-0.0557323017930248,-0.437252663457645,"DebtCon","Other",-0.267218309962554,0,1,-0.742215308941845,3,2.62447586517809,-0.469875530523216,0
-0.0557323017930248,0.00297700946177058,"DebtCon","Self",-0.946407732815619,0,2,-0.671675023862935,1,-0.431072744205816,0.605485521139536,1
-0.0557323017930248,-0.293893285450911,"DebtCon","Other",-1.08224561738623,0,0,1.09382444621778,3,2.13164544430972,0.698892599182931,0
-0.0445863074543991,-0.249762533381733,"DebtCon","Office",-0.946407732815619,0,5,-1.25487685584685,0,-0.529638828379491,1.47034737979938,1
-0.0445863074543991,0.400103437225394,"DebtCon","Mgr",1.63451207402603,0,0,0.741632916562075,10,0.258889845009904,0.305579330850845,0
-0.0445863074543991,0.0544075267713502,"DebtCon","Office",-1.21808350195685,0,0,-0.00872695929350495,0,0.258889845009904,-1.33754631910105,0
-0.0445863074543991,0.0585641547017051,"HomeImp","ProfExe",1.77034995859664,0,0,0.766735041706234,1,0.16032376083623,0.571448323712139,0
-0.0445863074543991,1.24431373470289,"DebtCon","Mgr",0.140295343749285,0,0,0.804817690702035,0,-0.0368084075111188,-0.475949361163203,0
-0.0445863074543991,0.309004822355287,"DebtCon","Other",-0.53889407910378,2,0,-1.28270033946869,0,-0.0368084075111188,-1.24752674144377,0
-0.0445863074543991,-0.887972863251695,"HomeImp","Other",0.140295343749285,0,0,-0.605343384145241,0,-1.12103533342154,-1.70324407052108,0
-0.0445863074543991,-0.475217917432003,"DebtCon","Other",-1.21808350195685,0,2,1.03417854554301,1,-1.12103533342154,0.335984565636022,0
-0.0445863074543991,-0.418635673355682,"DebtCon","ProfExe",-0.810569848245006,0,0,-0.35011025253509,1,-0.923903165074188,-0.455011026088124,0
-0.0445863074543991,0.925732373238873,"DebtCon","missing_value",0.955322651172963,0,0,0.0542074346333639,1,-0.332506660032142,0.92579757452359,0
-0.0445863074543991,1.39509074191531,"DebtCon","ProfExe",2.17786361230848,0,2,2.39358652358442,0,4.8914958011726,0.558379184699873,1
-0.0445863074543991,0.500383904131349,"DebtCon","Other",-1.08224561738623,0,0,-0.604750561914672,0,0.0617576766625556,0.995784407798761,0
-0.0445863074543991,0.673398104277791,"DebtCon","Other",0.140295343749285,0,0,-0.101414601792337,0,0.554588097530928,0.310234926987776,0
-0.0445863074543991,0.270874213613991,"DebtCon","Other",0.411971112890511,0,0,-1.08370840638493,2,-1.21960141759521,-0.198571931811338,0
-0.0445863074543991,0.382963719108042,"DebtCon","Mgr",1.3628363048848,0,0,0.763724408452795,11,0.16032376083623,-0.100277723654079,0
-0.0445863074543991,0.0434696994294592,"DebtCon","Other",-1.19091592504272,2,2,-0.796176175215789,2,0.456022013357253,-2.7902037664624e-15,0
-0.0445863074543991,-0.0560689608931689,"DebtCon","Mgr",-1.19091592504272,1,0,-1.11221718657535,1,0.16032376083623,-2.7902037664624e-15,1
-0.0445863074543991,0.469658290125813,"HomeImp","Other",-1.08224561738623,0,0,-3.01273908620929e-15,0,-2.10669617515828,-2.7902037664624e-15,1
-0.0445863074543991,-2.10210203134494,"DebtCon","Mgr",0.00445745917867192,0,0,-0.563678859299029,0,-1.12103533342154,-1.30670283976278,0
-0.0445863074543991,1.08018544620106,"DebtCon","Other",-0.946407732815619,0,0,0.262545993809259,0,-0.431072744205816,-1.00058937762565,0
-0.0445863074543991,0.544217901887846,"HomeImp","Other",1.63451207402603,0,0,-0.379039215072386,4,0.16032376083623,-0.625779629539872,0
-0.0445863074543991,0.270874213613991,"DebtCon","Office",-0.946407732815619,0,0,-1.01982478150971,2,-1.31816750176889,0.954683503250084,0
-0.0445863074543991,0.747236682211055,"DebtCon","Mgr",-0.53889407910378,0,0,0.671914178325607,2,1.93451327596237,0.510890558882701,0
-0.0445863074543991,0.429947536840816,"HomeImp","ProfExe",-0.674731963674393,0,0,-0.659656880695896,0,0.357455929183579,0.470980683048218,0
-0.0445863074543991,-0.70111382675332,"HomeImp","Other",2.17786361230848,0,0,0.893887017507764,0,-0.825337080900514,-1.49506431968094,0
-0.0445863074543991,-0.485563000687262,"DebtCon","ProfExe",-0.403056194533167,0,0,-0.281228109796975,2,-0.923903165074188,-0.676020441323633,0
-0.0445863074543991,0.283937597437434,"DebtCon","Mgr",1.3628363048848,0,0,0.983772650450031,10,0.258889845009904,0.188739641955891,0
-0.0445863074543991,-0.107478069993593,"DebtCon","Office",2.72121515059093,0,0,0.378935063488937,0,-0.0368084075111188,-0.380137368078114,0
-0.0445863074543991,-0.248714367677206,"DebtCon","Other",-0.53889407910378,0,0,-1.12993688633544,5,-0.431072744205816,0.836084983023024,1
-0.033511077317764,0.604040965274345,"DebtCon","Sales",0.411971112890511,0,1,-0.297653674733823,0,-0.431072744205816,-0.0571007926898251,0
-0.033511077317764,-0.315876909411259,"DebtCon","Other",-1.08224561738623,0,0,1.25276557388704,4,2.13164544430972,0.991604597676816,0
-0.033511077317764,-3.03089286760649,"DebtCon","Sales",-1.08224561738623,0,0,1.54321538914993,0,-1.61386575428991,0.79699649481909,0
-0.033511077317764,-0.0361003413986991,"DebtCon","ProfExe",-0.131380425391941,0,0,0.340009978203555,0,-0.135374491684793,-1.43026248162146,0
-0.033511077317764,-1.44422539548083,"HomeImp","Other",2.4129655530667e-16,0,0,0.828593818553387,0,2.82160803352544,1.10908475447501,0
-0.033511077317764,0.270874213613991,"DebtCon","Other",0.411971112890511,0,0,-1.11134522496892,2,-1.31816750176889,-0.0519967464763319,0
-0.033511077317764,0.580493445957504,"DebtCon","ProfExe",-1.08224561738623,0,2,-0.427265650442101,1,1.24455068674665,-0.118285967949545,0
-0.033511077317764,0.270874213613991,"HomeImp","Other",-1.21808350195685,0,0,1.60392129926814,1,-1.21960141759521,-1.08801829583952,0
-0.033511077317764,-0.115997785300946,"DebtCon","ProfExe",-0.946407732815619,1,1,1.23001967558241,4,0.554588097530928,-2.7902037664624e-15,1
-0.033511077317764,0.270874213613991,"HomeImp","Other",-1.08224561738623,2,3,0.18084700105111,1,2.32877761265707,2.38761913257115,1
-0.033511077317764,0.830151594771525,"DebtCon","ProfExe",-0.946407732815619,0,0,-0.537409290829285,0,-0.0368084075111188,1.43365276940414,1
-0.033511077317764,-0.319565158252545,"DebtCon","ProfExe",1.3628363048848,0,0,0.701875368652534,0,0.653154181704602,-1.72978070389649,0
-0.033511077317764,0.773189857528959,"DebtCon","Office",-0.946407732815619,0,0,-0.828440634116272,2,-0.529638828379491,-0.0250892861047414,0
-0.033511077317764,0.374040515899505,"DebtCon","Other",-1.21808350195685,0,0,-0.323436092524088,0,0.16032376083623,1.08064373863805,0
-0.033511077317764,0.288824188321237,"DebtCon","Mgr",0.955322651172963,0,0,-3.01273908620929e-15,0,-2.10669617515828,0.526461628174013,1
-0.033511077317764,-1.47001584910925,"missing_value","Office",-0.946407732815619,0,0,0.346331021544708,0,-0.529638828379491,0.644741840575608,0
-0.033511077317764,0.809014188396719,"DebtCon","Office",-0.810569848245006,0,1,0.855494480917205,1,1.24455068674665,-0.823127867477035,0
-0.033511077317764,0.793709886214998,"HomeImp","ProfExe",0.547808997461124,0,0,-0.740468339604009,4,-0.0368084075111188,0.150614512260327,0
